bloque,ts,variable,valor
B12_DERE,2026-08-30 20:10:00,activepower,4195.85
B12_DERE,2026-08-30 20:20:00,activepower,5397.2
B12_DERE,2026-08-30 20:30:00,activepower,4206.5
B12_DERE,2026-08-30 20:40:00,activepower,4029.6
B12_DERE,2026-08-30 20:50:00,activepower,3762.3
B12_DERE,2026-08-30 21:00:00,activepower,3980.3
B12_DERE,2026-08-30 21:10:00,activepower,3792.45
B12_DERE,2026-08-30 21:20:00,activepower,3766.7
B12_DERE,2026-08-30 21:30:00,activepower,4006.5
B12_DERE,2026-08-30 21:40:00,activepower,4304.35
B12_DERE,2026-08-30 21:50:00,activepower,4517.5
B12_DERE,2026-08-30 22:00:00,activepower,3297.0
B12_DERE,2026-08-30 22:10:00,activepower,1785.4
B12_DERE,2026-08-30 22:20:00,activepower,1779.4
B12_DERE,2026-08-30 22:30:00,activepower,1801.45
B12_DERE,2026-08-30 22:40:00,activepower,2500.35
B12_DERE,2026-08-30 22:50:00,activepower,1825.2
B12_DERE,2026-08-30 23:00:00,activepower,2525.1
B12_DERE,2026-08-30 23:10:00,activepower,1771.65
B12_DERE,2026-08-30 23:20:00,activepower,1742.7
B12_DERE,2026-08-30 23:30:00,activepower,2433.1000000000004
B12_DERE,2026-08-30 23:40:00,activepower,1302.4
B12_DERE,2026-08-30 23:50:00,activepower,2516.05
B12_DERE,2026-08-31 00:00:00,activepower,2302.1
B12_DERE,2026-08-31 00:10:00,activepower,1993.9
B12_DERE,2026-08-31 00:20:00,activepower,1756.0
B12_DERE,2026-08-31 00:30:00,activepower,1777.25
B12_DERE,2026-08-31 00:40:00,activepower,2512.75
B12_DERE,2026-08-31 00:50:00,activepower,2309.3
B12_DERE,2026-08-31 01:00:00,activepower,2243.0
B12_DERE,2026-08-31 01:10:00,activepower,1296.2
B12_DERE,2026-08-31 01:20:00,activepower,2502.3500000000004
B12_DERE,2026-08-31 01:30:00,activepower,2292.2
B12_DERE,2026-08-31 01:40:00,activepower,1817.1
B12_DERE,2026-08-31 01:50:00,activepower,2484.8500000000004
B12_DERE,2026-08-31 02:00:00,activepower,1297.3000000000002
B12_DERE,2026-08-31 02:10:00,activepower,2021.3
B12_DERE,2026-08-31 02:20:00,activepower,2304.75
B12_DERE,2026-08-31 02:30:00,activepower,1996.25
B12_DERE,2026-08-31 02:40:00,activepower,1800.8
B12_DERE,2026-08-31 02:50:00,activepower,1778.0
B12_DERE,2026-08-31 03:00:00,activepower,2037.25
B12_DERE,2026-08-31 03:10:00,activepower,2312.3
B12_DERE,2026-08-31 03:20:00,activepower,2253.25
B12_DERE,2026-08-31 03:30:00,activepower,1557.35
B12_DERE,2026-08-31 03:40:00,activepower,2749.4
B12_DERE,2026-08-31 03:50:00,activepower,2079.25
B12_DERE,2026-08-31 04:00:00,activepower,2060.15
B12_DERE,2026-08-31 04:10:00,activepower,2258.1
B12_DERE,2026-08-31 04:20:00,activepower,1551.6
B12_DERE,2026-08-31 04:30:00,activepower,2803.95
B12_DERE,2026-08-31 04:40:00,activepower,2548.1
B12_DERE,2026-08-31 04:50:00,activepower,2248.3
B12_DERE,2026-08-31 05:00:00,activepower,2053.2
B12_DERE,2026-08-31 05:10:00,activepower,1551.6
B12_DERE,2026-08-31 05:20:00,activepower,2426.7
B12_DERE,2026-08-31 05:30:00,activepower,4054.75
B12_DERE,2026-08-31 05:40:00,activepower,6186.9
B12_DERE,2026-08-31 05:50:00,activepower,7432.95
B12_DERE,2026-08-31 06:00:00,activepower,9307.5
B12_DERE,2026-08-31 06:10:00,activepower,9363.4
B12_DERE,2026-08-31 06:20:00,activepower,10109.3
B12_DERE,2026-08-31 06:30:00,activepower,8752.45
B12_DERE,2026-08-31 06:40:00,activepower,8746.3
B12_DERE,2026-08-31 06:50:00,activepower,10157.35
B12_DERE,2026-08-31 07:00:00,activepower,9283.6
B12_DERE,2026-08-31 07:10:00,activepower,9755.0
B12_DERE,2026-08-31 07:20:00,activepower,9511.25
B12_DERE,2026-08-31 07:30:00,activepower,9622.8
B12_DERE,2026-08-31 07:40:00,activepower,10922.45
B12_DERE,2026-08-31 07:50:00,activepower,10563.65
B12_DERE,2026-08-31 08:00:00,activepower,13601.1
B12_DERE,2026-08-31 08:10:00,activepower,15222.85
B12_DERE,2026-08-31 08:20:00,activepower,15018.4
B12_DERE,2026-08-31 08:30:00,activepower,15229.7
B12_DERE,2026-08-31 08:40:00,activepower,15649.65
B12_DERE,2026-08-31 08:50:00,activepower,14204.3
B12_DERE,2026-08-31 09:00:00,activepower,13934.8
B12_DERE,2026-08-31 09:10:00,activepower,13916.5
B12_DERE,2026-08-31 09:20:00,activepower,13195.25
B12_DERE,2026-08-31 09:30:00,activepower,13684.8
B12_DERE,2026-08-31 09:40:00,activepower,11122.2
B12_DERE,2026-08-31 09:50:00,activepower,12356.55
B12_DERE,2026-08-31 10:00:00,activepower,15123.3
B12_DERE,2026-08-31 10:10:00,activepower,15455.7
B12_DERE,2026-08-31 10:20:00,activepower,16665.65
B12_DERE,2026-08-31 10:30:00,activepower,16254.1
B12_DERE,2026-08-31 10:40:00,activepower,16603.25
B12_DERE,2026-08-31 10:50:00,activepower,16276.05
B12_DERE,2026-08-31 11:00:00,activepower,15632.7
B12_DERE,2026-08-31 11:10:00,activepower,15371.8
B12_DERE,2026-08-31 11:20:00,activepower,14258.8
B12_DERE,2026-08-31 11:30:00,activepower,12378.9
B12_DERE,2026-08-31 11:40:00,activepower,10786.05
B12_DERE,2026-08-31 11:50:00,activepower,10424.65
B12_DERE,2026-08-31 12:00:00,activepower,13037.6
B12_DERE,2026-08-31 12:10:00,activepower,15201.85
B12_DERE,2026-08-31 12:20:00,activepower,16317.2
B12_DERE,2026-08-31 12:30:00,activepower,15631.0
B12_DERE,2026-08-31 12:40:00,activepower,15357.2
B12_DERE,2026-08-31 12:50:00,activepower,14998.45
B12_DERE,2026-08-31 13:00:00,activepower,14740.5
B12_DERE,2026-08-31 13:10:00,activepower,13662.7
B12_DERE,2026-08-31 13:20:00,activepower,12879.3
B12_DERE,2026-08-31 13:30:00,activepower,12197.6
B12_DERE,2026-08-31 13:40:00,activepower,11108.55
B12_DERE,2026-08-31 13:50:00,activepower,12225.55
B12_DERE,2026-08-31 14:00:00,activepower,12488.9
B12_DERE,2026-08-31 14:10:00,activepower,13330.6
B12_DERE,2026-08-31 14:20:00,activepower,13082.35
B12_DERE,2026-08-31 14:30:00,activepower,13190.4
B15_BIBL,2026-08-29 14:30:00,activepower,17760.0
B15_BIBL,2026-08-29 14:40:00,activepower,17724.0
B15_BIBL,2026-08-29 14:50:00,activepower,18005.1
B15_BIBL,2026-08-29 15:00:00,activepower,17667.75
B15_BIBL,2026-08-29 15:10:00,activepower,18233.0
B15_BIBL,2026-08-29 15:20:00,activepower,18450.55
B15_BIBL,2026-08-29 15:30:00,activepower,18384.85
B15_BIBL,2026-08-29 15:40:00,activepower,16815.5
B15_BIBL,2026-08-29 15:50:00,activepower,17414.15
B15_BIBL,2026-08-29 16:00:00,activepower,17523.75
B15_BIBL,2026-08-29 16:10:00,activepower,17648.9
B15_BIBL,2026-08-29 16:20:00,activepower,17856.4
B15_BIBL,2026-08-29 16:30:00,activepower,17585.35
B15_BIBL,2026-08-29 16:40:00,activepower,16933.1
B15_BIBL,2026-08-29 16:50:00,activepower,16891.2
B15_BIBL,2026-08-29 17:00:00,activepower,12608.8
B15_BIBL,2026-08-29 17:10:00,activepower,12623.1
B15_BIBL,2026-08-29 17:20:00,activepower,13559.25
B15_BIBL,2026-08-29 17:30:00,activepower,13465.1
B15_BIBL,2026-08-29 17:40:00,activepower,13242.2
B15_BIBL,2026-08-29 17:50:00,activepower,13164.75
B15_BIBL,2026-08-29 18:00:00,activepower,12874.8
B15_BIBL,2026-08-29 18:10:00,activepower,13506.8
B15_BIBL,2026-08-29 18:20:00,activepower,13137.2
B15_BIBL,2026-08-29 18:30:00,activepower,12222.2
B15_BIBL,2026-08-29 18:40:00,activepower,13273.75
B15_BIBL,2026-08-29 18:50:00,activepower,13138.05
B15_BIBL,2026-08-29 19:00:00,activepower,13226.5
B15_BIBL,2026-08-29 19:10:00,activepower,11600.95
B15_BIBL,2026-08-29 19:20:00,activepower,10412.8
B15_BIBL,2026-08-29 19:30:00,activepower,11051.7
B15_BIBL,2026-08-29 19:40:00,activepower,10869.95
B15_BIBL,2026-08-29 19:50:00,activepower,11096.4
B15_BIBL,2026-08-29 20:00:00,activepower,10929.3
B15_BIBL,2026-08-29 20:10:00,activepower,11303.2
B15_BIBL,2026-08-29 20:20:00,activepower,9914.5
B15_BIBL,2026-08-29 20:30:00,activepower,11215.4
B15_BIBL,2026-08-29 20:40:00,activepower,11104.95
B15_BIBL,2026-08-29 20:50:00,activepower,11666.7
B15_BIBL,2026-08-29 21:00:00,activepower,11865.4
B15_BIBL,2026-08-29 21:10:00,activepower,11019.65
B15_BIBL,2026-08-29 21:20:00,activepower,11563.1
B15_BIBL,2026-08-29 21:30:00,activepower,10762.6
B15_BIBL,2026-08-29 21:40:00,activepower,10891.25
B15_BIBL,2026-08-29 21:50:00,activepower,17324.4
B15_BIBL,2026-08-29 22:00:00,activepower,10975.2
B15_BIBL,2026-08-29 22:10:00,activepower,11138.3
B15_BIBL,2026-08-29 22:20:00,activepower,10983.7
B15_BIBL,2026-08-29 22:30:00,activepower,10819.55
B15_BIBL,2026-08-29 22:40:00,activepower,9281.25
B15_BIBL,2026-08-29 22:50:00,activepower,11578.7
B15_BIBL,2026-08-29 23:00:00,activepower,16810.95
B15_BIBL,2026-08-29 23:10:00,activepower,11316.3
B15_BIBL,2026-08-29 23:20:00,activepower,10177.1
B15_BIBL,2026-08-29 23:30:00,activepower,10493.9
B15_BIBL,2026-08-29 23:40:00,activepower,11362.8
B15_BIBL,2026-08-29 23:50:00,activepower,11032.7
B15_BIBL,2026-08-30 00:00:00,activepower,11501.05
B15_BIBL,2026-08-30 00:10:00,activepower,11151.7
B15_BIBL,2026-08-30 00:20:00,activepower,10678.0
B15_BIBL,2026-08-30 00:30:00,activepower,10724.5
B15_BIBL,2026-08-30 00:40:00,activepower,10006.3
B15_BIBL,2026-08-30 00:50:00,activepower,10753.1
B15_BIBL,2026-08-30 01:00:00,activepower,10380.4
B15_BIBL,2026-08-30 01:10:00,activepower,10765.7
B15_BIBL,2026-08-30 01:20:00,activepower,10956.25
B15_BIBL,2026-08-30 01:30:00,activepower,10831.35
B15_BIBL,2026-08-30 01:40:00,activepower,16141.3
B15_BIBL,2026-08-30 01:50:00,activepower,10695.3
B15_BIBL,2026-08-30 02:00:00,activepower,9273.2
B15_BIBL,2026-08-30 02:10:00,activepower,10773.2
B15_BIBL,2026-08-30 02:20:00,activepower,9651.5
B15_BIBL,2026-08-30 02:30:00,activepower,10696.4
B15_BIBL,2026-08-30 02:40:00,activepower,9894.5
B15_BIBL,2026-08-30 02:50:00,activepower,10427.3
B15_BIBL,2026-08-30 03:00:00,activepower,10540.05
B15_BIBL,2026-08-30 03:10:00,activepower,10522.8
B15_BIBL,2026-08-30 03:20:00,activepower,10050.3
B15_BIBL,2026-08-30 03:30:00,activepower,11033.7
B15_BIBL,2026-08-30 03:40:00,activepower,10430.0
B15_BIBL,2026-08-30 03:50:00,activepower,10144.7
B15_BIBL,2026-08-30 04:00:00,activepower,9494.1
B15_BIBL,2026-08-30 04:10:00,activepower,9840.65
B15_BIBL,2026-08-30 04:20:00,activepower,10152.3
B15_BIBL,2026-08-30 04:30:00,activepower,10144.1
B15_BIBL,2026-08-30 04:40:00,activepower,10246.3
B15_BIBL,2026-08-30 04:50:00,activepower,10414.4
B15_BIBL,2026-08-30 05:00:00,activepower,10077.5
B15_BIBL,2026-08-30 05:10:00,activepower,9035.55
B15_BIBL,2026-08-30 05:20:00,activepower,10334.4
B15_BIBL,2026-08-30 05:30:00,activepower,9637.9
B15_BIBL,2026-08-30 05:40:00,activepower,10736.25
B15_BIBL,2026-08-30 05:50:00,activepower,8983.5
B15_BIBL,2026-08-30 06:00:00,activepower,9220.7
B15_BIBL,2026-08-30 06:10:00,activepower,9642.5
B15_BIBL,2026-08-30 06:20:00,activepower,9110.4
B15_BIBL,2026-08-30 06:30:00,activepower,9665.45
B15_BIBL,2026-08-30 06:40:00,activepower,9804.7
B15_BIBL,2026-08-30 06:50:00,activepower,13990.6
B15_BIBL,2026-08-30 07:00:00,activepower,9978.8
B15_BIBL,2026-08-30 07:10:00,activepower,9070.55
B15_BIBL,2026-08-30 07:20:00,activepower,9925.6
B15_BIBL,2026-08-30 07:30:00,activepower,9937.6
B15_BIBL,2026-08-30 07:40:00,activepower,9401.4
B15_BIBL,2026-08-30 07:50:00,activepower,9969.6
B15_BIBL,2026-08-30 08:00:00,activepower,9951.9
B15_BIBL,2026-08-30 08:10:00,activepower,8877.650000000001
B15_BIBL,2026-08-30 08:20:00,activepower,9587.9
B15_BIBL,2026-08-30 08:30:00,activepower,9551.95
B15_BIBL,2026-08-30 08:40:00,activepower,10392.3
B15_BIBL,2026-08-30 08:50:00,activepower,9931.8
B15_BIBL,2026-08-30 09:00:00,activepower,9383.25
B15_BIBL,2026-08-30 09:10:00,activepower,9197.65
B15_BIBL,2026-08-30 09:20:00,activepower,9267.5
B15_BIBL,2026-08-30 09:30:00,activepower,14398.65
B15_BIBL,2026-08-30 09:40:00,activepower,9434.9
B15_BIBL,2026-08-30 09:50:00,activepower,10012.85
B15_BIBL,2026-08-30 10:00:00,activepower,9315.05
B15_BIBL,2026-08-30 10:10:00,activepower,9595.4
B15_BIBL,2026-08-30 10:20:00,activepower,10011.05
B15_BIBL,2026-08-30 10:30:00,activepower,9309.75
B15_BIBL,2026-08-30 10:40:00,activepower,9301.8
B15_BIBL,2026-08-30 10:50:00,activepower,9198.95
B15_BIBL,2026-08-30 11:00:00,activepower,9810.15
B15_BIBL,2026-08-30 11:10:00,activepower,9791.3
B15_BIBL,2026-08-30 11:20:00,activepower,10151.35
B15_BIBL,2026-08-30 11:30:00,activepower,9324.7
B15_BIBL,2026-08-30 11:40:00,activepower,10433.3
B15_BIBL,2026-08-30 11:50:00,activepower,11029.6
B15_BIBL,2026-08-30 12:00:00,activepower,11069.65
B15_BIBL,2026-08-30 12:10:00,activepower,10214.4
B15_BIBL,2026-08-30 12:20:00,activepower,9925.75
B15_BIBL,2026-08-30 12:30:00,activepower,10211.0
B15_BIBL,2026-08-30 12:40:00,activepower,11383.75
B15_BIBL,2026-08-30 12:50:00,activepower,10811.05
B15_BIBL,2026-08-30 13:00:00,activepower,10328.2
B15_BIBL,2026-08-30 13:10:00,activepower,10353.7
B15_BIBL,2026-08-30 13:20:00,activepower,10310.15
B15_BIBL,2026-08-30 13:30:00,activepower,10433.3
B15_BIBL,2026-08-30 13:40:00,activepower,10324.3
B15_BIBL,2026-08-30 13:50:00,activepower,10885.5
B15_BIBL,2026-08-30 14:00:00,activepower,10970.4
B15_BIBL,2026-08-30 14:10:00,activepower,10261.55
B15_BIBL,2026-08-30 14:20:00,activepower,9806.65
B15_BIBL,2026-08-30 14:30:00,activepower,10450.9
B15_BIBL,2026-08-30 14:40:00,activepower,10659.9
B15_BIBL,2026-08-30 14:50:00,activepower,10526.7
B15_BIBL,2026-08-30 15:00:00,activepower,10878.55
B15_BIBL,2026-08-30 15:10:00,activepower,10924.15
B15_BIBL,2026-08-30 15:20:00,activepower,10435.5
B15_BIBL,2026-08-30 15:30:00,activepower,9278.55
B15_BIBL,2026-08-30 15:40:00,activepower,9414.1
B15_BIBL,2026-08-30 15:50:00,activepower,10293.8
B15_BIBL,2026-08-30 16:00:00,activepower,10110.5
B15_BIBL,2026-08-30 16:10:00,activepower,9654.3
B15_BIBL,2026-08-30 16:20:00,activepower,9622.0
B15_BIBL,2026-08-30 16:30:00,activepower,9861.0
B15_BIBL,2026-08-30 16:40:00,activepower,10789.65
B15_BIBL,2026-08-30 16:50:00,activepower,11177.5
B15_BIBL,2026-08-30 17:00:00,activepower,10444.8
B15_BIBL,2026-08-30 17:10:00,activepower,11116.3
B15_BIBL,2026-08-30 17:20:00,activepower,9960.0
B15_BIBL,2026-08-30 17:30:00,activepower,10100.15
B15_BIBL,2026-08-30 17:40:00,activepower,11119.2
B15_BIBL,2026-08-30 17:50:00,activepower,9710.8
B15_BIBL,2026-08-30 18:00:00,activepower,10142.5
B15_BIBL,2026-08-30 18:10:00,activepower,9441.45
B15_BIBL,2026-08-30 18:20:00,activepower,9675.6
B15_BIBL,2026-08-30 18:30:00,activepower,10902.05
B15_BIBL,2026-08-30 18:40:00,activepower,10638.85
B15_BIBL,2026-08-30 18:50:00,activepower,10249.8
B15_BIBL,2026-08-30 19:00:00,activepower,10714.5
B15_BIBL,2026-08-30 19:10:00,activepower,10281.25
B15_BIBL,2026-08-30 19:20:00,activepower,10855.6
B15_BIBL,2026-08-30 19:30:00,activepower,10515.55
B15_BIBL,2026-08-30 19:40:00,activepower,10021.85
B15_BIBL,2026-08-30 19:50:00,activepower,10062.7
B15_BIBL,2026-08-30 20:00:00,activepower,10359.5
B15_BIBL,2026-08-30 20:10:00,activepower,10302.0
B15_BIBL,2026-08-30 20:20:00,activepower,10933.1
B15_BIBL,2026-08-30 20:30:00,activepower,10658.3
B15_BIBL,2026-08-30 20:40:00,activepower,15562.75
B15_BIBL,2026-08-30 20:50:00,activepower,15398.0
B15_BIBL,2026-08-30 21:00:00,activepower,13968.8
B15_BIBL,2026-08-30 21:10:00,activepower,10363.65
B15_BIBL,2026-08-30 21:20:00,activepower,10224.5
B15_BIBL,2026-08-30 21:30:00,activepower,10899.6
B15_BIBL,2026-08-30 21:40:00,activepower,11249.65
B15_BIBL,2026-08-30 21:50:00,activepower,9737.0
B15_BIBL,2026-08-30 22:00:00,activepower,9051.15
B15_BIBL,2026-08-30 22:10:00,activepower,10308.75
B15_BIBL,2026-08-30 22:20:00,activepower,10525.1
B15_BIBL,2026-08-30 22:30:00,activepower,9839.0
B15_BIBL,2026-08-30 22:40:00,activepower,10189.25
B15_BIBL,2026-08-30 22:50:00,activepower,9753.7
B15_BIBL,2026-08-30 23:00:00,activepower,10577.1
B15_BIBL,2026-08-30 23:10:00,activepower,10758.45
B15_BIBL,2026-08-30 23:20:00,activepower,11589.7
B15_BIBL,2026-08-30 23:30:00,activepower,11066.1
B15_BIBL,2026-08-30 23:40:00,activepower,11120.6
B15_BIBL,2026-08-30 23:50:00,activepower,10352.75
B15_BIBL,2026-08-31 00:00:00,activepower,11099.25
B15_BIBL,2026-08-31 00:10:00,activepower,10424.05
B15_BIBL,2026-08-31 00:20:00,activepower,10195.8
B15_BIBL,2026-08-31 00:30:00,activepower,10863.65
B15_BIBL,2026-08-31 00:40:00,activepower,11333.35
B15_BIBL,2026-08-31 00:50:00,activepower,10572.8
B15_BIBL,2026-08-31 01:00:00,activepower,9953.4
B15_BIBL,2026-08-31 01:10:00,activepower,9744.3
B15_BIBL,2026-08-31 01:20:00,activepower,10167.35
B15_BIBL,2026-08-31 01:30:00,activepower,10323.55
B15_BIBL,2026-08-31 01:40:00,activepower,11448.9
B15_BIBL,2026-08-31 01:50:00,activepower,11077.25
B15_BIBL,2026-08-31 02:00:00,activepower,10138.55
B15_BIBL,2026-08-31 02:10:00,activepower,10422.4
B15_BIBL,2026-08-31 02:20:00,activepower,10483.85
B15_BIBL,2026-08-31 02:30:00,activepower,11500.2
B15_BIBL,2026-08-31 02:40:00,activepower,11162.7
B15_BIBL,2026-08-31 02:50:00,activepower,10017.9
B15_BIBL,2026-08-31 03:00:00,activepower,9910.7
B15_BIBL,2026-08-31 03:10:00,activepower,10090.6
B15_BIBL,2026-08-31 03:20:00,activepower,16585.0
B15_BIBL,2026-08-31 03:30:00,activepower,15456.15
B15_BIBL,2026-08-31 03:40:00,activepower,15331.0
B15_BIBL,2026-08-31 03:50:00,activepower,15010.9
B15_BIBL,2026-08-31 04:00:00,activepower,15317.95
B15_BIBL,2026-08-31 04:10:00,activepower,15280.4
B15_BIBL,2026-08-31 04:20:00,activepower,14541.8
B15_BIBL,2026-08-31 04:30:00,activepower,15334.65
B15_BIBL,2026-08-31 04:40:00,activepower,15029.3
B15_BIBL,2026-08-31 04:50:00,activepower,15538.7
B15_BIBL,2026-08-31 05:00:00,activepower,14850.15
B15_BIBL,2026-08-31 05:10:00,activepower,15045.6
B15_BIBL,2026-08-31 05:20:00,activepower,24315.35
B15_BIBL,2026-08-31 05:30:00,activepower,32390.75
B15_BIBL,2026-08-31 05:40:00,activepower,31540.1
B15_BIBL,2026-08-31 05:50:00,activepower,33902.25
B15_BIBL,2026-08-31 06:00:00,activepower,31266.75
B15_BIBL,2026-08-31 06:10:00,activepower,34851.5
B15_BIBL,2026-08-31 06:20:00,activepower,32473.1
B15_BIBL,2026-08-31 06:30:00,activepower,45367.9
B15_BIBL,2026-08-31 06:40:00,activepower,53565.2
B15_BIBL,2026-08-31 06:50:00,activepower,56740.05
B15_BIBL,2026-08-31 07:00:00,activepower,58513.3
B15_BIBL,2026-08-31 07:10:00,activepower,57846.4
B15_BIBL,2026-08-31 07:20:00,activepower,57745.15
B15_BIBL,2026-08-31 07:30:00,activepower,56871.4
B15_BIBL,2026-08-31 07:40:00,activepower,59434.25
B15_BIBL,2026-08-31 07:50:00,activepower,59906.3
B15_BIBL,2026-08-31 08:00:00,activepower,61590.3
B15_BIBL,2026-08-31 08:10:00,activepower,61549.15
B15_BIBL,2026-08-31 08:20:00,activepower,63494.05
B15_BIBL,2026-08-31 08:30:00,activepower,65116.3
B15_BIBL,2026-08-31 08:40:00,activepower,62647.75
B15_BIBL,2026-08-31 08:50:00,activepower,62919.0
B15_BIBL,2026-08-31 09:00:00,activepower,64963.5
B15_BIBL,2026-08-31 09:10:00,activepower,67822.5
B15_BIBL,2026-08-31 09:20:00,activepower,69166.65
B15_BIBL,2026-08-31 09:30:00,activepower,68724.6
B15_BIBL,2026-08-31 09:40:00,activepower,65000.4
B15_BIBL,2026-08-31 09:50:00,activepower,62757.6
B15_BIBL,2026-08-31 10:00:00,activepower,62843.5
B15_BIBL,2026-08-31 10:10:00,activepower,61615.25
B15_BIBL,2026-08-31 10:20:00,activepower,67011.4
B15_BIBL,2026-08-31 10:30:00,activepower,65281.0
B15_BIBL,2026-08-31 10:40:00,activepower,72500.25
B15_BIBL,2026-08-31 10:50:00,activepower,62082.95
B15_BIBL,2026-08-31 11:00:00,activepower,63648.6
B15_BIBL,2026-08-31 11:10:00,activepower,70482.4
B15_BIBL,2026-08-31 11:20:00,activepower,65032.15
B15_BIBL,2026-08-31 11:30:00,activepower,63224.5
B15_BIBL,2026-08-31 11:40:00,activepower,60534.600000000006
B15_BIBL,2026-08-31 11:50:00,activepower,60563.8
B15_BIBL,2026-08-31 12:00:00,activepower,59619.7
B15_BIBL,2026-08-31 12:10:00,activepower,65005.55
B15_BIBL,2026-08-31 12:20:00,activepower,66963.3
B15_BIBL,2026-08-31 12:30:00,activepower,64206.4
B15_BIBL,2026-08-31 12:40:00,activepower,63728.4
B15_BIBL,2026-08-31 12:50:00,activepower,62846.9
B15_BIBL,2026-08-31 13:00:00,activepower,62992.8
B15_BIBL,2026-08-31 13:10:00,activepower,61520.8
B15_BIBL,2026-08-31 13:20:00,activepower,61360.3
B15_BIBL,2026-08-31 13:30:00,activepower,61138.9
B15_BIBL,2026-08-31 13:40:00,activepower,64610.7
B15_BIBL,2026-08-31 13:50:00,activepower,63142.1
B15_BIBL,2026-08-31 14:00:00,activepower,62927.6
B15_BIBL,2026-08-31 14:10:00,activepower,63928.35
B15_BIBL,2026-08-31 14:20:00,activepower,66067.29999999999
B15_BIBL,2026-08-31 14:30:00,activepower,64553.2
B17_POLI,2026-08-29 14:30:00,activepower,8423.45
B17_POLI,2026-08-29 14:40:00,activepower,8153.4
B17_POLI,2026-08-29 14:50:00,activepower,8094.2
B17_POLI,2026-08-29 15:00:00,activepower,8222.1
B17_POLI,2026-08-29 15:10:00,activepower,8212.7
B17_POLI,2026-08-29 15:20:00,activepower,8258.35
B17_POLI,2026-08-29 15:30:00,activepower,8286.8
B17_POLI,2026-08-29 15:40:00,activepower,8635.2
B17_POLI,2026-08-29 15:50:00,activepower,8498.55
B17_POLI,2026-08-29 16:00:00,activepower,10127.6
B17_POLI,2026-08-29 16:10:00,activepower,9997.7
B17_POLI,2026-08-29 16:20:00,activepower,10012.95
B17_POLI,2026-08-29 16:30:00,activepower,10138.8
B17_POLI,2026-08-29 16:40:00,activepower,10032.5
B17_POLI,2026-08-29 16:50:00,activepower,10088.15
B17_POLI,2026-08-29 17:00:00,activepower,10127.35
B17_POLI,2026-08-29 17:10:00,activepower,10333.7
B17_POLI,2026-08-29 17:20:00,activepower,10362.6
B17_POLI,2026-08-29 17:30:00,activepower,10345.3
B17_POLI,2026-08-29 17:40:00,activepower,10196.65
B17_POLI,2026-08-29 17:50:00,activepower,11679.65
B17_POLI,2026-08-29 18:00:00,activepower,11436.2
B17_POLI,2026-08-29 18:10:00,activepower,11434.85
B17_POLI,2026-08-29 18:20:00,activepower,12195.95
B17_POLI,2026-08-29 18:30:00,activepower,12114.9
B17_POLI,2026-08-29 18:40:00,activepower,12257.9
B17_POLI,2026-08-29 18:50:00,activepower,12153.15
B17_POLI,2026-08-29 19:00:00,activepower,11668.8
B17_POLI,2026-08-29 19:10:00,activepower,11998.95
B17_POLI,2026-08-29 19:20:00,activepower,11748.75
B17_POLI,2026-08-29 19:30:00,activepower,11747.8
B17_POLI,2026-08-29 19:40:00,activepower,11188.4
B17_POLI,2026-08-29 19:50:00,activepower,12109.05
B17_POLI,2026-08-29 20:00:00,activepower,11730.75
B17_POLI,2026-08-29 20:10:00,activepower,12283.15
B17_POLI,2026-08-29 20:20:00,activepower,11638.1
B17_POLI,2026-08-29 20:30:00,activepower,11907.0
B17_POLI,2026-08-29 20:40:00,activepower,12125.45
B17_POLI,2026-08-29 20:50:00,activepower,11678.9
B17_POLI,2026-08-29 21:00:00,activepower,12018.4
B17_POLI,2026-08-29 21:10:00,activepower,11485.25
B17_POLI,2026-08-29 21:20:00,activepower,11762.4
B17_POLI,2026-08-29 21:30:00,activepower,11216.85
B17_POLI,2026-08-29 21:40:00,activepower,11553.6
B17_POLI,2026-08-29 21:50:00,activepower,11404.5
B17_POLI,2026-08-29 22:00:00,activepower,11505.45
B17_POLI,2026-08-29 22:10:00,activepower,10660.45
B17_POLI,2026-08-29 22:20:00,activepower,4836.2
B17_POLI,2026-08-29 22:30:00,activepower,4344.2
B17_POLI,2026-08-29 22:40:00,activepower,4454.75
B17_POLI,2026-08-29 22:50:00,activepower,4682.8
B17_POLI,2026-08-29 23:00:00,activepower,3828.5
B17_POLI,2026-08-29 23:10:00,activepower,3352.2
B17_POLI,2026-08-29 23:20:00,activepower,3245.55
